unlist(log.txt)
Non-hierarchical:  ETS: 13.845 sec elapsed
Non-hierarchical:  ETS: 13.516 sec elapsed
Non-hierarchical:  ETS: 14.11 sec elapsed
Non-hierarchical:  ETS: 13.644 sec elapsed
Non-hierarchical:  ETS: 13.646 sec elapsed
Non-hierarchical:  ETS: 14.076 sec elapsed
Non-hierarchical:  ETS: 13.762 sec elapsed
Non-hierarchical:  ETS: 13.463 sec elapsed
Non-hierarchical:  ETS: 13.432 sec elapsed
Non-hierarchical:  ETS: 13.434 sec elapsed
