unlist(log.txt)
Non-hierarchical drift: : 1.118 sec elapsed
Non-hierarchical drift: : 1.069 sec elapsed
Non-hierarchical drift: : 1.075 sec elapsed
Non-hierarchical drift: : 1.077 sec elapsed
Non-hierarchical drift: : 1.078 sec elapsed
Non-hierarchical drift: : 1.084 sec elapsed
Non-hierarchical drift: : 1.094 sec elapsed
Non-hierarchical drift: : 1.079 sec elapsed
Non-hierarchical drift: : 1.093 sec elapsed
Non-hierarchical drift: : 1.196 sec elapsed
