unlist(log.txt)
Non-hierarchical:  MEAN: 0.121 sec elapsed
Non-hierarchical:  MEAN: 0.108 sec elapsed
Non-hierarchical:  MEAN: 0.101 sec elapsed
Non-hierarchical:  MEAN: 0.101 sec elapsed
Non-hierarchical:  MEAN: 0.102 sec elapsed
Non-hierarchical:  MEAN: 0.102 sec elapsed
Non-hierarchical:  MEAN: 0.102 sec elapsed
Non-hierarchical:  MEAN: 0.101 sec elapsed
Non-hierarchical:  MEAN: 0.102 sec elapsed
Non-hierarchical:  MEAN: 0.108 sec elapsed
